0,0.0736864954233
1,0.0
2,0.0784313306212
3,0.0480191297829
4,0.123491942883
5,0.0347059518099
6,0.0492192097008
7,0.0699718371034
8,0.131312444806
9,0.179618179798
10,0.153233528137
11,0.187376141548
12,0.0582014545798
13,0.0478010773659
14,0.0394471809268
15,0.0
16,0.201899111271
17,0.0294050611556
18,0.0
19,0.0
20,0.152326762676
21,0.0769731327891
22,0.123831018806
23,0.205143809319
24,0.152865335345
25,0.280042260885
26,0.189791738987
27,0.0890515819192
28,0.120990172029
29,0.0456506423652
30,0.148049861193
31,0.0712873786688
32,0.0280389152467
33,0.0421613194048
34,0.100252263248
35,0.037811730057
36,0.071357563138
37,0.0865842923522
38,0.0864510461688
39,0.0917930975556
40,0.0
41,0.0764697492123
42,0.120626993477
43,0.0190099664032
44,0.172345638275
45,0.0773808956146
46,0.150843471289
47,0.240031063557
48,0.0613814331591
49,0.0819313824177
50,0.13221500814
51,0.0319687798619
52,0.069414101541
53,0.153888970613
54,0.161881417036
55,0.0
56,0.0499078892171
57,0.228835880756
58,0.0887656882405
59,0.119740746915
60,0.144987568259
61,0.0822483673692
62,0.132839232683
63,0.0
64,0.0715958550572
65,0.0685091838241
66,0.0946341902018
67,0.160082727671
68,0.196570634842
69,0.245122909546
70,0.0
71,0.0839630439878
72,0.063604593277
73,0.0998452827334
74,0.0885719954967
75,0.0
76,0.181726932526
77,0.181726932526
78,0.191373929381
79,0.0189336054027
80,0.120129041374
81,0.187668651342
82,0.0
83,0.0
84,0.0200797636062
85,0.0235428921878
86,0.123791396618
87,0.0204742308706
88,0.0434832982719
89,0.0575842931867
90,0.149385511875
91,0.136612147093
92,0.0
93,0.195748642087
94,0.126474425197
95,0.176238238811
96,0.114157810807
97,0.0343889556825
98,0.0
99,0.0243477150798
100,0.165429979563
101,0.107952080667
102,0.109888970852
103,0.202152624726
104,0.109888970852
105,0.0110310809687
106,0.163023278117
107,0.0209222249687
108,0.0
109,0.121732592583
110,0.0
111,0.0326568856835
112,0.162488713861
113,0.185552656651
114,0.161253213882
115,0.049901239574
116,0.111633121967
117,0.00791990105063
118,0.0355861224234
119,0.150456249714
120,0.134713381529
121,0.195953547955
122,0.0875680148602
123,0.10715828836
124,0.10715828836
125,0.131017550826
126,0.133194327354
127,0.155799120665
128,0.155799120665
129,0.122917473316
130,0.0894480198622
131,0.0704535618424
132,0.062889508903
133,0.186939388514
134,0.129258736968
135,0.148407503963
136,0.184357851744
137,0.0127680599689
138,0.0258340016007
139,0.0814683735371
140,0.0274721905589
141,0.0509403645992
142,0.0683645680547
143,0.075536608696
144,0.134521156549
145,0.0716800838709
146,0.154447644949
147,0.108510605991
148,0.0
149,0.0124891325831
150,0.0314285084605
151,0.268232941628
152,0.0
153,0.0474669933319
154,0.13786841929
155,0.0910058841109
156,0.0
157,0.279521107674
158,0.0647958517075
159,0.0814179554582
160,0.0513634011149
161,0.0331924408674
162,0.0814179554582
163,0.127318605781
164,0.0856390744448
165,0.0856390744448
166,0.106931224465
167,0.0
168,0.148489460349
169,0.134345635772
170,0.119854137301
171,0.0851248502731
172,0.115740075707
173,0.0585095025599
174,0.0126531403512
175,0.0752372890711
176,0.0618686676025
177,0.0478629469872
178,0.0994168668985
179,0.0779801905155
180,0.0358666814864
181,0.113393269479
182,0.0548661090434
183,0.11043112725
184,0.0919026136398
185,0.279403865337
186,0.143003240228
187,0.0
188,0.037822086364
189,0.125866129994
190,0.111044809222
191,0.0516459420323
192,0.0748186483979
193,0.0953449085355
194,0.0
195,0.0
196,0.0
197,0.0491335988045
198,0.126277863979
199,0.124512881041
200,0.163076251745
201,0.0723562538624
202,0.0608901716769
203,0.132671326399
204,0.17123028636
205,0.253189742565
206,0.11921338737
207,0.250956237316
208,0.171615049243
